text,SDGs,SDG1,SDG2,SDG3,SDG4,SDG5,SDG6,SDG7,SDG8,SDG9,SDG10,SDG11,SDG12,SDG13,SDG14,SDG15,SDG16,SDG17,labels
"Pengembangan Industri Pariwisata Berkelanjutan: Model Kolaborasi Inovasi Terbuka, Pemangku Kepentingan, dan Fasilitas Sistem Pendukung. Pembangunan berkelanjutan dalam industri pariwisata merupakan tantangan yang signifikan yang membutuhkan upaya kolaboratif dari berbagai pemangku kepentingan. Industri pariwisata harus mengadopsi praktik bisnis yang berkelanjutan dan meningkatkan kinerjanya untuk mengatasi hal ini. Fasilitas sistem pendukung, pemangku kepentingan, dan penerapan inovasi terbuka dapat membantu meningkatkan kinerja yang optimal dan mendukung dalam mencapai industri pariwisata yang berkelanjutan. Oleh karena itu, tujuan utama dari penelitian ini adalah untuk mengusulkan model kolaborasi inovasi terbuka, pemangku kepentingan, dan fasilitas sistem pendukung untuk mengembangkan industri pariwisata yang berkelanjutan dalam lingkungan yang dinamis dan kompetitif. Penelitian ini menggunakan metode kuantitatif untuk analisis. Teknik pengambilan sampel menggunakan purposive sampling dengan kriteria UKM yang tersebar di sekitar kawasan wisata. Model penelitian dianalisis dengan menggunakan Partial Least Square Structural Equation Modeling (PLS-SEM) dengan menggunakan data dari 358 responden dari UKM di kawasan wisata Kabupaten Rembang, Jawa Tengah, Indonesia, dan Kabupaten Banyuwangi, Jawa Timur, Indonesia. Hasil penelitian menunjukkan bahwa peningkatan kinerja dapat secara signifikan dan positif mempengaruhi keberlanjutan industri pariwisata (beta = 0,530; p = 0,005, p ≤ 0,05). Kinerja industri pariwisata dapat dicapai dengan menerapkan inovasi terbuka, partisipasi pemangku kepentingan, fasilitas sistem pendukung, dan kedinamisan lingkungan (p ≤ 0,05). Namun, daya saing lingkungan tidak terbukti dapat meningkatkan kinerja industri pariwisata (\beta = 0,022; p = 0,120, p ≥ 0,05), karena setiap organisasi dan pemangku kepentingan saling ketergantungan. Secara teoritis, penelitian ini berkontribusi pada perdebatan tentang bagaimana inovasi terbuka, pemangku kepentingan, fasilitas sistem pendukung, dan dinamika lingkungan dapat meningkatkan kinerja pariwisata, yang pada akhirnya dapat mencapai industri yang berkelanjutan. Secara praktis, penelitian ini bermanfaat bagi para pemangku kepentingan dan UKM dalam merumuskan kebijakan yang tepat untuk mencapai industri hijau. © 2013 IEEE.","['SDG8', 'SDG9', 'SDG12', 'SDG17']",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1]"
"Pengembangan Konsep dan Protokol yang Didukung TRIZ untuk Sistem Transportasi dan Inspeksi Genteng. Saat ini, penggunaan tenaga kerja manual dalam sistem pengangkutan dan inspeksi di perusahaan-perusahaan manufaktur genteng terkemuka di Indonesia masih lazim dilakukan. Pekerjaan manual biasanya bersifat padat karya, memiliki risiko gangguan muskuloskeletal yang lebih tinggi, dan sering terjadi kesalahan dan kerugian. Selain itu, studi yang ada saat ini mengenai konsep dan protokol pengujian yang sesuai untuk pengangkutan genteng pada tahap manufaktur serta sistem inspeksinya belum dapat dilakukan di Indonesia. Belum ada penelitian yang menggunakan teori pemecahan masalah inventif (TRIZ) dalam pengembangan konsep dan protokol transportasi genteng dan sistem inspeksinya. Dengan menggunakan TRIZ sebagai alat pendukung, penelitian ini menyelidiki pengembangan sistem transportasi yang akan digunakan selama pembuatan genteng dan protokol uji coba untuk kegunaannya di perusahaan-perusahaan di Indonesia untuk mengatasi masalah ini. Studi ini mencakup konsep penyaringan dan penilaian serta protokol uji kegunaan yang diidentifikasi dari literatur yang ada, dengan dukungan alat TRIZ seperti kontradiksi teknik, matriks kontradiksi, dan prinsip-prinsip penemuan. Dengan demikian, konsep yang dihasilkan terdiri dari sistem konveyor sabuk (Prinsip Inventif 20: Kesinambungan Tindakan yang Berguna) dengan mekanisme pembalikan untuk transportasi dan kamera berbasis visi untuk inspeksi. Hasil penelitian menunjukkan bahwa konsep ini unggul dalam hal biaya, daya tahan, keandalan, keserbagunaan, risiko rendah terhadap produk, efisiensi, dan keamanan. Protokol uji-t (Prinsip Inventif 23: Umpan Balik) dipilih berdasarkan hasil penelitian karena keserbagunaannya dalam menguji efisiensi, keandalan, dan produktivitas. Disimpulkan bahwa konsep ini memiliki potensi untuk meringankan pekerja genteng dari pekerjaan fisik dan mengurangi prevalensi gangguan muskuloskeletal. © 2023 oleh penulis.",['SDG17'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"Kebijakan Keamanan dan Privasi Internet of Things: Lanskap Indonesia. Perkembangan IoT berkembang pesat dalam teknologi perangkat keras dan perangkat lunak; hal ini menghadirkan tantangan, terutama bagi pemerintah sebagai regulator untuk mengikutinya. Namun, ada banyak kesenjangan dalam kebijakan dan regulasi IoT, terutama dalam hal keamanan dan privasi di Indonesia. Dalam makalah ini, kami telah mengidentifikasi kesenjangan dalam kondisi yang ada di Indonesia dibandingkan dengan Amerika Serikat, Singapura, dan Uni Emirat Arab sebagai negara-negara besar yang telah lebih dulu maju dalam kebijakan keamanan IoT. Makalah ini menyajikan kesenjangan terkait ketersediaan pedoman, peraturan, dan undang-undang yang mengatur keamanan IoT di Indonesia dan mengusulkan peta pemangku kepentingan yang perlu bekerja sama dalam menghasilkan peraturan dan kebijakan yang sesuai dengan kondisi pemerintah dan industri di Indonesia. © 2023, The Author(s), di bawah lisensi eksklusif kepada Springer Nature Singapore Pte Ltd.","['SDG9', 'SDG17']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
"Curah hujan ekstrem di atas medan yang kompleks dengan menggunakan beberapa pengamatan penginderaan jauh: Studi kasus di Bandung Raya, Indonesia. Kejadian curah hujan yang intens adalah penyebab utama yang memicu bahaya hidrometeorologi di wilayah yang kompleks. Dua kejadian curah hujan ekstrem (EP) menyebabkan banjir besar pada 23-25 Maret 2021 dan menghasilkan hujan-hujan es (RHM) pada 11 April 2021 di wilayah cekungan Bandung Raya (GB), Indonesia. Kami menyelidiki struktur spasial dan vertikal sistem awan presipitasi dan mekanisme yang masuk akal yang memicu kedua studi kasus tersebut dengan menggabungkan beberapa pengamatan penginderaan jauh menggunakan Radar Cuaca Doppler polarimetrik X-band (Xpol) dan jaringan radar pemindai hujan (RSR) X-band, yang didukung oleh penakar hujan dan pengamatan satelit. Proses lokal yang mengendalikan kejadian hujan lebat di atas topografi yang kompleks dikuantifikasi untuk pertama kalinya dengan menggunakan kampanye observasi di Indonesia. Selama kejadian EP pertama (23-25 Maret 2021), algoritma satelit yang dimodifikasi secara berturut-turut mengonfirmasi bahwa sistem konvektif skala mesosekala memicu sirkulasi anomali lokal. Jaringan RSR mengungkapkan bahwa EP di GB timur berkontribusi pada meluapnya Sungai Citarum di sepanjang cekungan, bertepatan dengan sistem konvektif yang menjalar ke arah timur yang menghasilkan tetesan air berbentuk lonjong tanpa hujan es. Namun demikian, selama kejadian EP kedua pada 11 April 2021, penguatan konveksi berbasis gunung memainkan peran utama dalam menghasilkan RHM, dikonfirmasi oleh reflektifitas diferensial hujan es yang lebih besar dari 12 dB dan menunjukkan hujan es tahap awal pada dua tingkat ketinggian di lokasi yang berbeda (981 m dan 1033 m) di GB. Penelitian kami juga menemukan indikator kombinasi berbasis vortisitas Doppler dan ukuran hujan menggunakan jaringan data RSR dalam menangkap kejadian cuaca ekstrem tersebut di atas topografi yang kompleks dengan waktu awal 35 menit untuk mendukung sistem peringatan dini mitigasi bencana hidrometeorologi di GB, Indonesia. © 2023 Elsevier B.V.","['SDG11', 'SDG17']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]"
"Adopsi Fintech di Kalangan Generasi Z Indonesia: Perspektif Technology Acceptance Model. Fintech merupakan layanan keuangan yang saat ini sedang berkembang di Indonesia. Namun, penerimaan layanan fintech di Indonesia belum mencapai titik maksimal karena sikap pengguna. Pengguna layanan fintech selanjutnya adalah generasi-z. Selain itu, generasi-z dinilai masih belum siap untuk menerima layanan fintech, karena generasi-z memiliki pemikiran yang berorientasi pada kebebasan. Faktor lain yang dapat mempengaruhi generasi-z dalam menggunakan layanan fintech adalah pengaruh sosial dan tekanan teknologi. Beberapa faktor yang diidentifikasi mempengaruhi technostress adalah stres, penggunaan teknologi yang tinggi, literasi digital, dan ekspektasi. Pada faktor pengaruh sosial, penulis tertarik untuk mengetahui besarnya dampak pengaruh sosial terhadap penerimaan layanan fintech. Selain itu, pada variabel technostress, masih minimnya penelitian mengenai technostress yang mempengaruhi penerimaan layanan fintech, sehingga penulis ingin mengetahui pengaruh tersebut. Penelitian ini menggunakan metodologi penelitian kuantitatif, dengan menggunakan simple random sampling untuk mengumpulkan data penelitian. Teknik Slovin digunakan untuk menentukan ukuran sampel yang sesuai untuk penelitian ini. Penelitian ini berfokus pada eksplorasi dampak dari pengaruh sosial dan tekanan teknologi terhadap penerimaan layanan tekfin di kalangan Generasi Z di Indonesia. Technology Acceptance Model (TAM) dipilih sebagai kerangka kerja yang sesuai untuk penelitian ini. Berdasarkan model TAM yang digunakan dan variabel yang ada, jumlah hipotesis dalam penelitian ini adalah 16 hipotesis. Temuan dalam penelitian ini didasarkan pada model TAM, yaitu, tujuan dari penelitian ini adalah untuk menganalisis pengaruh tekanan sosial dan tekanan teknologi terhadap adopsi layanan tekfin, yang kesemuanya menunjukkan dampak yang menguntungkan dan patut diperhatikan. © 2023 IEEE.","['SDG8', 'SDG17']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"Dampak digitalisasi dan investasi asing langsung terhadap pertumbuhan ekonomi: Belajar dari negara maju. Dalam beberapa tahun terakhir, kemajuan dalam digitalisasi dan investasi asing langsung telah menyebabkan banyak perubahan struktural, reorganisasi ekonomi, peningkatan produktivitas, globalisasi, dan peningkatan arus perdagangan atau investasi internasional, yang telah menyebabkan peningkatan arus modal dan ketersediaan informasi. Oleh karena itu, penelitian ini menginvestigasi dampak digitalisasi dan investasi asing langsung terhadap pertumbuhan ekonomi di negara-negara maju. Analisis data panel diterapkan pada data 16 negara maju, dari tahun 2006 hingga 2019. Temuan menunjukkan bahwa digitalisasi-yang diwakili oleh pengguna telepon seluler dan internet-dan investasi asing langsung berdampak positif terhadap pertumbuhan ekonomi, sehingga keduanya berkontribusi besar dalam memajukan perekonomian dan meningkatkan kesejahteraan. Oleh karena itu, negara-negara maju telah belajar tentang peran penting teknologi dan modal, seperti yang telah dinyatakan oleh para ekonom selama beberapa dekade, dan negara-negara berkembang dapat meniru kebijakan mereka ke dalam strategi ekonomi mereka sendiri. © 2023, Pusat Penelitian Sosiologi. Semua hak cipta dilindungi undang-undang.","['SDG8', 'SDG17']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"Meningkatkan Kualitas Data dalam Pengadaan Barang dan Jasa di Universitas: Mengungkap Potensi Proses e-Procurement - Studi Kasus Universitas Terbuka. Pengadaan adalah proses pemenuhan atau penyediaan kebutuhan antar organisasi yang dilakukan oleh dua peran yaitu pembeli dan penjual dengan tujuan untuk membeli barang atau jasa dari penjual yang dilakukan dengan proses kesepakatan dalam bentuk dokumen. Pengadaan barang dan jasa pemerintah Indonesia diatur dalam Peraturan Presiden Nomor 54 Tahun 2010 tentang proses pelaksanaan pengadaan barang/jasa pemerintah secara elektronik yang merupakan cikal bakal proses eProcurement di Indonesia. Pelaksanaan Layanan Pengadaan Secara Elektronik (LPSE) diatur dalam Peraturan LKPP Nomor 10 Tahun 2021 dan Peraturan Presiden Nomor 16 Tahun 2018 beserta perubahannya (Perpres 12/2021) pada pasal 75. Berikut adalah alur pengadaan barang/jasa dengan menggunakan LPSE berdasarkan Peraturan Presiden Republik Indonesia Nomor 54 Tahun 2010: Login/Registrasi, Isi Identitas, Cari Lelang, Ikuti Lelang, Penawaran, Verifikasi, Penetapan Pemenang, Sanggah/Sanggah Banding, Kontak. Sesuai dengan alur proses LPSE tersebut, penelitian ini membandingkan alur proses pengadaan di Universitas Terbuka, yaitu dengan aplikasi Promise Universitas Terbuka. Hasil dari perbandingan tersebut ditemukan perbedaan alur proses, yaitu tidak adanya proses sanggahan/banding pada Promise Universitas Terbuka. Hal ini juga termasuk dalam prinsip pengadaan barang dan jasa yaitu keadilan. © 2023 ACM.",['SDG17'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"Perilaku dan Penerimaan Konsumen dalam Adopsi Tekfin: Tinjauan Literatur Sistematis. Tinjauan literatur dilakukan secara sistematis, mengikuti proses yang ketat untuk menjawab pertanyaan-pertanyaan penelitian yang spesifik. Prosedur tinjauan dirancang untuk memberikan panduan dan meminimalkan bias peneliti. Prosedur ini menguraikan proses pemilihan studi, termasuk kriteria inklusi dan eksklusi, pertanyaan penelitian, metode pencarian, evaluasi kualitas, serta ekstraksi dan sintesis data. Database Scopus digunakan untuk tinjauan literatur sistematis ini, dan pencarian komprehensif dilakukan untuk mengidentifikasi studi yang relevan. Kami menggunakan metode tinjauan literatur sistematis Kitchenham (SLR) yang diperlukan untuk memproses metadata pada saat memproses SLR ini, dan pedoman PRISMA untuk melaporkan tinjauan literatur sistematis dan meta-analisis. Selain itu, analisis VOSviewer digunakan untuk mengumpulkan data tentang sumber-sumber yang digunakan oleh individu dan organisasi untuk mengakses informasi tentang produk dan layanan tekfin, serta memahami pengaruhnya terhadap perilaku penerimaan. Sebanyak 850 publikasi diidentifikasi dan disaring, dengan 70 studi penerimaan nasabah tekfin yang memenuhi kriteria inklusi dan eksklusi. Studi-studi ini diterbitkan antara tahun 2012 dan 2022 dan terbatas pada jurnal yang terindeks Scopus. Untuk menjaga fokus, pertanyaan penelitian spesifik (RQ) dikembangkan, dan data dikumpulkan untuk menjawab setiap RQ dengan tetap mematuhi standar kualitas. Ulasan dan daftar periksa kualitas digunakan untuk mengekstrak data yang relevan, dengan memprioritaskan publikasi yang paling komprehensif ketika beberapa sumber melaporkan data yang sama. Studi-studi utama yang dianalisis mengindikasikan bahwa penelitian tentang penerimaan tekfin mencakup berbagai disiplin ilmu, termasuk ilmu komputer, teknologi informasi, manajemen bisnis, dan pemasaran. Model penerimaan teknologi (technology acceptance model/TAM) muncul sebagai pendekatan yang paling banyak digunakan untuk mengukur penerimaan pengguna terhadap layanan tekfin, seperti yang diidentifikasi dalam 43 dari 70 publikasi. Selain itu, beberapa peneliti telah memasukkan faktor-faktor tambahan seperti kinerja, pengaruh sosial, nilai-nilai budaya dan agama, pengetahuan, dan kualitas layanan untuk meningkatkan pemahaman tentang penerimaan tekfin. Hak Cipta: © 2023 oleh penulis.",['SDG8'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Mengevaluasi Dampak Material Bata Biokomposit terhadap OTTV dan Karakteristik Termal yang Beragam pada Ruangan di Bangunan Hunian. Pengembangan material biokomposit untuk keperluan bangunan, termasuk penggabungannya dalam batu bata, telah mendapatkan momentum. Batu bata banyak digunakan pada bangunan rumah tinggal di Indonesia, sehingga kinerjanya menjadi faktor penting. Untuk memastikan kinerja bangunan memenuhi standar tertentu, Indonesia menganut SNI 6389:2011, yang mengamanatkan kepatuhan terhadap Nilai Transfer Termal Keseluruhan (OTTV) sebelum konstruksi dimulai. Penelitian ini bertujuan untuk mengkaji dampak penggunaan batu bata biokomposit terhadap nilai OTTV. Selain itu, penelitian ini juga menyelidiki efeknya terhadap berbagai sifat termal ruangan, seperti kelembaban, suhu udara, suhu operasi, dan Mean Radiant Temperature (MRT), yang berfungsi sebagai indikator untuk menilai kenyamanan termal. Temuan menunjukkan bahwa penggunaan batu bata biokomposit dapat mengurangi nilai OTTV sekitar 7,9% - 10,2%. Namun, tidak ada perubahan signifikan yang diamati pada sifat fisik ruangan jika dibandingkan dengan batu bata konvensional. Hasilnya, dapat disimpulkan bahwa penggunaan batu bata biokomposit menjanjikan kemajuan lebih lanjut dalam meningkatkan efisiensi energi dan mengatasi masalah lingkungan. © 2023 Institute of Physics Publishing. Semua hak cipta dilindungi undang-undang.","['SDG7', 'SDG17']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"Mengembangkan Metode Person-Organization Fit untuk Penempatan Kandidat atau Karyawan. Membangun perusahaan yang berkualitas tinggi membutuhkan optimalisasi sumber daya manusia yang selaras dengan tujuan organisasi. Namun, hal ini menghadapi tantangan terkait manajemen sumber daya manusia karena kurangnya prosedur evaluasi yang terstandarisasi. Untuk mengatasi masalah ini, sebuah metode dirancang untuk membantu Departemen Sumber Daya Manusia dalam menempatkan calon karyawan atau karyawan yang ada saat ini secara efektif. Penelitian ini menganalisis dan merancang sebuah metode yang secara kuantitatif mengukur kompetensi karyawan dalam kaitannya dengan persyaratan pekerjaan, dengan menggunakan pendekatan kesesuaian antara orang dan organisasi. Temuan penelitian menunjukkan bahwa akurasi metode ini dianggap tepat dan masuk akal. Oleh karena itu, dapat disimpulkan bahwa metode ini secara efektif memfasilitasi penempatan calon karyawan atau karyawan yang ada. Upaya penelitian di masa depan dapat mengembangkan metode ini dengan mengeksplorasi penerapannya di organisasi atau perusahaan lain yang menggunakan pendekatan kesesuaian orang-organisasi. Selain itu, metode ini dapat ditingkatkan lebih lanjut dengan memasukkan konsep yang lebih akurat dan canggih, seperti statistik deskriptif atau algoritma pembelajaran mesin. Hasil akurasi menunjukkan bahwa 86% karyawan mengakui adanya kecocokan antara diri mereka dengan organisasi, sementara 14% karyawan mengakui adanya ketidakcocokan antara diri mereka dengan organisasi. Hasil dan rekomendasi yang disajikan dapat memandu organisasi dalam mengoptimalkan sumber daya manusia mereka, meningkatkan kinerja karyawan, dan mencapai kesuksesan organisasi. © 2023 IEEE.",['SDG4'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
